book_folder_id,title,year,translations_count,A_kontrowersyjnosc,B_glebia,C_fenomen,D_rezonans,E_polski_kontekst,F_aktualnosc,G_innowacyjnosc,H_zlozonosc,I_gender,B_jung_3plus,B_symbolika_relig_mit,B_warstwy_3plus,B_metafory_egzyst,last3_formats,format_history,SUMA_points,duration_min,chosen_format,alt_format,chosen_reason,eligible_01,eligible_02,eligible_03,eligible_04,eligible_05,eligible_06,eligible_07,eligible_08,eligible_09,eligible_10,eligible_11,eligible_12,weighted_01,weighted_02,weighted_03,weighted_04,weighted_05,weighted_06,weighted_07,weighted_08,weighted_09,weighted_10,weighted_11,weighted_12
0001_alice_in_wonderland,Alice's Adventures in Wonderland,1865,174,4,5,5,4,4,4,5,5,3,1,1,1,1,"[""Wyk\u0142ad filologiczny""]","[""Wyk\u0142ad filologiczny""]",39,14,Wykład filologiczny,Przyjacielska wymiana,"Eligible=[1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 12]; Blocked=['Wykład filologiczny']; History_len=1",1,1,1,1,1,1,1,1,0,1,1,1,19.8,18.8,16.7,11.8,11.2,14.5,12.4,12.7,10.3,20.5,10.3,17.4
0050_the_three_musketeers,The Three Musketeers,1844,174,5,5,5,4,4,5,5,5,4,1,1,1,1,"[""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana""]","[""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Adwokat i Sceptyk"", ""Komentarz historyczno-literacki"", ""Emocja i Analiza"", ""Wsp\u00f3\u0142czesny i Klasyk"", ""Fan i Nowicjusz"", ""Reporter i \u015awiadek"", ""Lokalny i Globalny"", ""Perspektywa Ona/On"", ""Glosa do przek\u0142ad\u00f3w"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Komentarz historyczno-literacki"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana""]",42,14,Przyjacielska wymiana,Komentarz historyczno-literacki,"Eligible=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]; Blocked=['Mistrz i Uczeń', 'Adwokat i Sceptyk', 'Przyjacielska wymiana']; History_len=53",1,1,1,1,1,1,1,1,1,1,1,1,20.8,18.8,19.5,13.0,12.7,14.5,12.4,12.7,11.9,20.5,10.3,17.4
0051_mobydick,Moby-Dick,1851,174,5,5,5,4,4,5,5,5,4,1,1,1,1,"[""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny""]","[""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Adwokat i Sceptyk"", ""Komentarz historyczno-literacki"", ""Emocja i Analiza"", ""Wsp\u00f3\u0142czesny i Klasyk"", ""Fan i Nowicjusz"", ""Reporter i \u015awiadek"", ""Lokalny i Globalny"", ""Perspektywa Ona/On"", ""Glosa do przek\u0142ad\u00f3w"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Komentarz historyczno-literacki"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny""]",42,14,Wykład filologiczny,Komentarz historyczno-literacki,"Eligible=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]; Blocked=['Adwokat i Sceptyk', 'Przyjacielska wymiana', 'Wykład filologiczny']; History_len=54",1,1,1,1,1,1,1,1,1,1,1,1,20.8,18.8,19.5,13.0,12.7,14.5,12.4,12.7,11.9,20.5,10.3,17.4
0052_uncle_toms_cabin,Uncle Tom's Cabin,1852,70,5,5,5,2,3,5,5,5,5,1,1,1,1,"[""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144""]","[""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Adwokat i Sceptyk"", ""Komentarz historyczno-literacki"", ""Emocja i Analiza"", ""Wsp\u00f3\u0142czesny i Klasyk"", ""Fan i Nowicjusz"", ""Reporter i \u015awiadek"", ""Lokalny i Globalny"", ""Perspektywa Ona/On"", ""Glosa do przek\u0142ad\u00f3w"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Komentarz historyczno-literacki"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144""]",40,14,Mistrz i Uczeń,Komentarz historyczno-literacki,"Eligible=[2, 3, 4, 6, 9, 10, 12]; Blocked=['Przyjacielska wymiana', 'Wykład filologiczny', 'Mistrz i Uczeń']; History_len=55",0,1,1,1,0,1,0,0,1,1,0,1,18.4,17.6,19.5,13.0,10.1,14.5,10.8,10.1,13.5,20.5,9.1,16.3
0053_the_scarlet_letter,The Scarlet Letter,1850,174,5,5,5,5,3,5,5,5,5,1,1,1,1,"[""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk""]","[""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Adwokat i Sceptyk"", ""Komentarz historyczno-literacki"", ""Emocja i Analiza"", ""Wsp\u00f3\u0142czesny i Klasyk"", ""Fan i Nowicjusz"", ""Reporter i \u015awiadek"", ""Lokalny i Globalny"", ""Perspektywa Ona/On"", ""Glosa do przek\u0142ad\u00f3w"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Komentarz historyczno-literacki"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk""]",43,14,Adwokat i Sceptyk,Komentarz historyczno-literacki,"Eligible=[1, 2, 3, 4, 5, 6, 8, 9, 10, 12]; Blocked=['Wykład filologiczny', 'Mistrz i Uczeń', 'Adwokat i Sceptyk']; History_len=56",1,1,1,1,1,1,0,1,1,1,0,1,22.0,17.6,19.5,13.0,14.0,14.5,10.8,14.0,13.5,20.5,9.1,16.3
0054_the_catcher_in_the_rye,The Catcher in the Rye,1951,30,5,5,5,4,4,5,5,4,5,1,1,1,1,"[""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana""]","[""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Adwokat i Sceptyk"", ""Komentarz historyczno-literacki"", ""Emocja i Analiza"", ""Wsp\u00f3\u0142czesny i Klasyk"", ""Fan i Nowicjusz"", ""Reporter i \u015awiadek"", ""Lokalny i Globalny"", ""Perspektywa Ona/On"", ""Glosa do przek\u0142ad\u00f3w"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Komentarz historyczno-literacki"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana""]",42,14,Przyjacielska wymiana,Emocja i Analiza,"Eligible=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]; Blocked=['Mistrz i Uczeń', 'Adwokat i Sceptyk', 'Przyjacielska wymiana']; History_len=57",1,1,1,1,1,1,1,1,1,1,1,0,20.8,18.8,19.5,11.6,12.7,14.5,12.4,12.7,12.4,19.3,10.3,16.0
0055_of_mice_and_men,Of Mice and Men,1937,174,5,5,5,5,3,5,5,4,5,1,1,1,1,"[""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny""]","[""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Adwokat i Sceptyk"", ""Komentarz historyczno-literacki"", ""Emocja i Analiza"", ""Wsp\u00f3\u0142czesny i Klasyk"", ""Fan i Nowicjusz"", ""Reporter i \u015awiadek"", ""Lokalny i Globalny"", ""Perspektywa Ona/On"", ""Glosa do przek\u0142ad\u00f3w"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Komentarz historyczno-literacki"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny""]",42,14,Wykład filologiczny,Komentarz historyczno-literacki,"Eligible=[1, 2, 3, 4, 5, 6, 8, 9, 10, 12]; Blocked=['Adwokat i Sceptyk', 'Przyjacielska wymiana', 'Wykład filologiczny']; History_len=58",1,1,1,1,1,1,0,1,1,1,0,1,22.0,17.6,19.5,11.6,14.0,14.5,10.8,14.0,12.4,19.3,9.1,14.9
0056_the_grapes_of_wrath,The Grapes of Wrath,1939,174,5,5,5,5,3,5,5,5,5,1,1,1,1,"[""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144""]","[""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Adwokat i Sceptyk"", ""Komentarz historyczno-literacki"", ""Emocja i Analiza"", ""Wsp\u00f3\u0142czesny i Klasyk"", ""Fan i Nowicjusz"", ""Reporter i \u015awiadek"", ""Lokalny i Globalny"", ""Perspektywa Ona/On"", ""Glosa do przek\u0142ad\u00f3w"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Komentarz historyczno-literacki"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144""]",43,14,Mistrz i Uczeń,Komentarz historyczno-literacki,"Eligible=[1, 2, 3, 4, 5, 6, 8, 9, 10, 12]; Blocked=['Przyjacielska wymiana', 'Wykład filologiczny', 'Mistrz i Uczeń']; History_len=59",1,1,1,1,1,1,0,1,1,1,0,1,22.0,17.6,19.5,13.0,14.0,14.5,10.8,14.0,13.5,20.5,9.1,16.3
0057_east_of_eden,East of Eden,1952,174,5,5,5,5,4,5,5,5,5,1,1,1,1,"[""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk""]","[""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Adwokat i Sceptyk"", ""Komentarz historyczno-literacki"", ""Emocja i Analiza"", ""Wsp\u00f3\u0142czesny i Klasyk"", ""Fan i Nowicjusz"", ""Reporter i \u015awiadek"", ""Lokalny i Globalny"", ""Perspektywa Ona/On"", ""Glosa do przek\u0142ad\u00f3w"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Komentarz historyczno-literacki"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk""]",44,14,Adwokat i Sceptyk,Emocja i Analiza,"Eligible=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]; Blocked=['Wykład filologiczny', 'Mistrz i Uczeń', 'Adwokat i Sceptyk']; History_len=60",1,1,1,1,1,1,1,1,1,1,1,0,22.0,18.8,19.5,13.0,14.0,14.5,12.4,14.0,13.5,20.5,10.3,17.4
0058_for_whom_the_bell_tolls,For Whom the Bell Tolls,1940,174,5,5,5,4,4,5,5,5,5,1,1,1,1,"[""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana""]","[""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Adwokat i Sceptyk"", ""Komentarz historyczno-literacki"", ""Emocja i Analiza"", ""Wsp\u00f3\u0142czesny i Klasyk"", ""Fan i Nowicjusz"", ""Reporter i \u015awiadek"", ""Lokalny i Globalny"", ""Perspektywa Ona/On"", ""Glosa do przek\u0142ad\u00f3w"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Komentarz historyczno-literacki"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana""]",43,14,Przyjacielska wymiana,Komentarz historyczno-literacki,"Eligible=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]; Blocked=['Mistrz i Uczeń', 'Adwokat i Sceptyk', 'Przyjacielska wymiana']; History_len=61",1,1,1,1,1,1,1,1,1,1,1,1,20.8,18.8,19.5,13.0,12.7,14.5,12.4,12.7,13.5,20.5,10.3,17.4
0059_a_farewell_to_arms,A Farewell to Arms,1929,174,5,5,5,3,4,5,5,5,5,1,1,1,1,"[""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny""]","[""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Adwokat i Sceptyk"", ""Komentarz historyczno-literacki"", ""Emocja i Analiza"", ""Wsp\u00f3\u0142czesny i Klasyk"", ""Fan i Nowicjusz"", ""Reporter i \u015awiadek"", ""Lokalny i Globalny"", ""Perspektywa Ona/On"", ""Glosa do przek\u0142ad\u00f3w"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Adwokat i Sceptyk"", ""Mistrz i Ucze\u0144"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Komentarz historyczno-literacki"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny"", ""Mistrz i Ucze\u0144"", ""Adwokat i Sceptyk"", ""Przyjacielska wymiana"", ""Wyk\u0142ad filologiczny""]",42,14,Wykład filologiczny,Komentarz historyczno-literacki,"Eligible=[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]; Blocked=['Adwokat i Sceptyk', 'Przyjacielska wymiana', 'Wykład filologiczny']; History_len=62",1,1,1,1,1,1,1,1,1,1,1,1,19.6,18.8,19.5,13.0,11.4,14.5,12.4,11.4,13.5,20.5,10.3,17.4
